@relation aux
@attribute oz1 numeric
@attribute oz2 numeric
@attribute oz3 numeric
@attribute oz4 numeric
@attribute oz5 numeric
@attribute class {'1','2'}
@data
-0.529087,-0.752984,-0.333218,0.286236,-0.280203,'2'
1.874894,1.598423,0.756038,-0.519905,1.199366,'2'
1.216497,1.552544,2.993651,1.55609,3.029315,'2'
-1.004206,-0.986372,-0.86075,0.826841,-0.771342,'2'
0.640515,0.289633,0.50803,0.294801,0.676377,'1'
-0.769337,-1.68852,-0.675651,1.312417,-0.631226,'2'
0.074362,-0.518675,-0.532503,-0.739084,-0.851231,'2'
0.484727,1.218882,-0.411417,-1.26763,-0.41855,'1'
-0.759003,-1.539949,-1.776394,-0.604486,-1.017176,'2'
-0.777226,-0.376457,-0.600661,-1.26722,-0.997309,'2'
-0.5773,-0.563242,0.263523,0.009638,-0.199522,'2'
-0.479494,-0.312407,-0.499001,-0.26023,-0.455803,'2'
0.544518,0.669612,-0.249981,0.210628,-0.266658,'1'
0.047072,0.513732,0.574743,1.252051,0.324517,'1'
-0.890925,-0.378894,0.204385,0.782725,-0.329555,'2'
1.037658,1.622075,2.474254,1.689709,2.596411,'2'
1.968297,1.688562,0.26648,-1.184326,0.692456,'2'
-0.566632,-1.211697,0.254713,0.495997,-0.423924,'2'
0.892662,1.700947,0.513676,-0.127438,0.642329,'1'
0.667032,0.931465,0.112624,-1.133147,0.091982,'1'
-0.997542,-0.77516,-0.447849,-0.430814,-0.478557,'2'
-0.221788,-0.835506,0.010703,1.481261,-0.343657,'2'
1.398697,1.187582,0.580924,0.426503,0.857452,'2'
0.957931,0.588923,0.911884,1.540278,1.156418,'1'
1.395643,1.490853,-0.003674,-0.854701,-0.085276,'2'
-1.490827,-1.423234,-0.468437,-0.031531,-0.946349,'1'
1.638351,1.365241,1.010506,0.605451,1.569806,'2'
0.971542,1.376623,1.392194,1.112521,1.413231,'2'
0.409571,1.218765,0.316418,0.327363,0.238675,'1'
-0.889856,-1.006718,-0.908402,0.944516,-0.699449,'2'
0.283081,0.170186,-0.785567,-0.34262,-0.77361,'1'
-0.338197,0.083611,-1.210908,-0.828969,-0.882116,'2'
-0.2151,-0.872972,0.03594,1.03774,-0.019592,'2'
1.672996,1.654876,1.005841,-0.774948,1.537551,'2'
1.705839,1.281374,1.351556,0.409883,1.643617,'2'
1.356969,0.802402,-0.321006,-0.630781,-0.01385,'1'
-0.968591,-0.818318,-0.60647,-1.217612,-0.520017,'1'
1.405015,1.462577,0.008837,-0.712721,-0.028798,'2'
-0.825877,-0.824838,-0.035275,-0.000169,-0.418261,'2'
0.671157,0.767723,1.071022,0.409343,1.008724,'1'
-0.820425,-1.32428,-0.339871,0.825951,-0.220987,'2'
-0.795157,0.086048,0.040958,-0.112769,-0.790168,'2'
1.057943,1.246404,1.180328,0.177773,0.973125,'1'
0.142892,-0.152538,-0.275226,-1.258098,-0.14932,'2'
-1.976224,-1.668415,-1.911311,-1.705883,-1.317433,'1'
-1.021122,-1.536141,-1.491062,0.765433,-0.848594,'2'
-1.510474,-1.701926,-0.949473,1.567322,-0.486636,'2'
-0.960546,-0.596734,0.494729,0.675716,-0.42934,'2'
-0.665855,-1.141795,-1.080266,-0.438535,-0.852902,'2'
-0.746845,-0.795905,-0.353499,-0.412074,-0.484316,'2'
0.081299,0.017684,0.576676,0.871742,-0.220376,'2'
-1.417658,-1.506122,-0.733953,1.684481,-0.746025,'2'
-1.585584,-1.728196,-0.872334,-0.729184,-0.772969,'1'
-0.275882,-1.020598,-0.322224,1.146316,-0.656024,'2'
-0.754034,-1.536607,-1.610154,1.027647,-0.788915,'2'
1.297208,1.366386,0.425321,-0.070554,0.307316,'1'
1.38741,0.996027,-0.879536,-1.518103,-0.705048,'1'
-0.238814,-0.445415,0.372854,1.084316,0.081195,'2'
-2.121614,-1.414315,-1.175767,-1.19938,-1.194353,'1'
0.951005,0.783975,0.343939,-0.721614,0.443106,'1'
-0.385842,-0.69715,-0.932808,0.010078,-1.019453,'2'
0.846574,1.28936,1.280502,0.374244,0.941056,'1'
-0.157472,-0.915345,-0.633264,-0.633266,-0.408939,'2'
-0.496755,0.053964,-1.110788,-0.694983,-0.470528,'2'
-0.287729,-1.021371,-1.474048,-1.010881,-1.101758,'2'
0.969736,1.117615,-0.039497,-0.878756,0.040799,'1'
-1.121394,-1.150396,-2.007867,-1.667582,-1.223161,'2'
-1.455568,-0.690136,-0.415884,0.375578,-0.715742,'2'
0.339764,0.015464,-0.291711,0.256235,-0.469502,'1'
1.122747,1.401218,0.78184,0.065175,1.09884,'1'
1.154823,1.270617,2.122276,1.564047,2.297341,'2'
1.157895,1.526469,1.763804,-0.265725,2.063206,'2'
-0.595763,-0.197086,0.016244,1.50388,-0.498694,'2'
0.860835,0.570352,1.232499,1.266524,0.921535,'1'
0.051497,0.223029,-0.099786,-0.235377,-0.611045,'2'
-0.651197,-0.611224,-0.970355,0.016317,-1.096333,'2'
1.283812,0.581907,1.076726,1.276041,1.211458,'1'
-1.122976,-1.639162,-1.40296,-0.067107,-1.046599,'1'
-0.568767,-1.513372,-1.170487,0.413184,-1.002607,'2'
0.07773,-0.576153,-1.137188,-1.117173,-1.015619,'2'
0.349071,0.928217,-0.974178,-1.386064,-0.697646,'1'
0.739504,1.021148,1.217267,0.707985,1.333005,'1'
-0.426441,-1.040859,-0.212672,1.307177,-0.206381,'2'
-1.532779,-1.41642,-0.885849,-0.086935,-0.449595,'2'
0.356954,0.659175,0.153029,-0.526049,0.13611,'1'
1.12076,0.945604,1.799968,1.030371,2.197449,'1'
0.645283,1.168713,-0.752345,-1.434198,-0.864916,'1'
-1.190765,-1.449731,-1.341765,0.417168,-0.826107,'2'
0.217316,-0.91391,-0.746539,-0.942775,-0.600755,'2'
1.592862,1.294801,-0.451796,-1.382559,-0.066106,'2'
-0.098082,-0.253505,-0.747941,-1.201289,-0.705936,'2'
-0.330902,-1.259428,-1.660034,-1.686632,-1.298266,'2'
-1.37775,-1.719754,-1.167173,0.031111,-0.784141,'2'
0.219182,-0.316083,0.314948,0.332787,0.537053,'2'
0.592004,0.814942,2.527917,1.707351,1.802908,'2'
-0.728765,-1.420413,-0.844903,1.397225,-0.522249,'2'
-0.462698,-0.942072,0.595534,1.440037,-0.08923,'2'
1.021698,1.523215,2.050402,0.861714,2.323861,'2'
-1.411552,-1.719591,-1.225979,0.565782,-1.043945,'2'
0.052173,0.624709,1.373515,1.103677,0.405472,'1'
0.317281,0.016566,-0.44811,-1.255786,-0.356682,'1'
0.300094,0.902607,1.304249,0.52175,0.956649,'1'
-1.577471,-1.439917,-1.063141,-0.896818,-0.925103,'1'
-0.260536,-0.211656,-0.677657,-1.058333,-0.780657,'2'
0.289965,1.07816,1.34636,0.180866,0.804907,'1'
-1.037011,-1.098544,-0.137254,-0.341046,-0.584772,'1'
-1.217466,-0.587188,0.005509,1.163351,-0.536884,'2'
-1.443665,-0.561151,-0.108832,0.823553,-0.884151,'2'
1.195098,1.389444,1.91066,1.350337,2.563607,'2'
1.565198,0.75677,0.242402,-0.65378,0.592509,'1'
0.147058,0.763051,0.442805,-0.454232,-0.029639,'1'
-0.160533,0.61229,0.739688,0.817096,0.424859,'2'
-0.342677,0.127711,-0.61369,-0.766384,-0.580201,'2'
-0.817401,-1.6105,-0.378216,0.198042,-0.48685,'1'
-0.979251,-1.770081,-0.684854,-1.080069,-0.671299,'1'
-0.701897,-0.911157,-1.070571,-1.578649,-0.955784,'2'
-1.173958,-1.503535,-0.997195,-0.47263,-1.11981,'1'
0.862784,0.957748,-0.664739,-1.253368,-0.583192,'1'
-1.767933,-1.039408,0.546811,0.816105,-0.492845,'1'
-1.193054,-0.7366,0.810807,1.181979,-0.322518,'2'
0.213934,-0.557555,0.017268,0.470936,0.095179,'2'
0.063769,0.547012,-0.43782,-0.640083,-0.332339,'1'
0.866055,0.127164,1.016295,1.095937,1.113118,'1'
0.752744,1.101062,0.940943,0.187423,0.629634,'1'
