@relation aux
@attribute oz1 numeric
@attribute oz2 numeric
@attribute oz3 numeric
@attribute oz4 numeric
@attribute oz5 numeric
@attribute oz6 numeric
@attribute oz7 numeric
@attribute oz8 numeric
@attribute oz9 numeric
@attribute oz10 numeric
@attribute class {'1','2'}
@data
0.845053,1.584471,-1.196857,0.537932,0.349005,-0.716833,-1.405929,-0.893948,0.549593,0.055697,'2'
0.502749,0.380766,0.506365,1.349109,1.289633,-1.620894,-0.284979,0.580338,-0.899656,1.594107,'1'
0.01861,0.725025,-1.131656,-1.531501,-0.505458,0.933183,1.400344,1.381039,-0.520035,-0.899452,'1'
-0.459241,-0.268623,-0.456732,0.560166,1.714239,0.259022,-1.586672,-0.09336,-1.333774,-0.938764,'2'
-0.346328,-0.024672,-1.191968,0.324035,-0.002623,0.995827,0.345074,0.465785,-1.062872,-0.881838,'2'
0.457211,-0.251911,1.544955,-1.164463,-0.000645,-1.455754,1.489101,-0.303178,-1.705517,-1.557175,'2'
-0.839441,-0.610873,-0.968089,-0.183102,-0.224805,0.897291,-0.945862,0.725842,-1.012851,1.019029,'2'
-0.403574,-0.61779,1.237193,-0.580203,1.548766,0.744237,-0.757973,-1.341913,-0.88797,1.311218,'2'
1.01013,1.105565,0.013894,0.191279,-1.419235,0.19311,0.643953,0.768661,0.469509,-1.181644,'1'
1.073754,1.214715,-0.234655,0.698437,-1.068242,1.382613,0.592711,-0.716497,1.120068,-0.720774,'1'
-1.451528,-1.468008,-0.089133,-1.111787,0.989342,1.29423,-0.02085,0.189424,-0.774475,0.532809,'1'
-0.550237,-0.159031,-1.137657,0.422046,1.351791,1.07904,0.925697,-0.516729,0.671369,1.678862,'2'
-1.514001,-1.264152,-0.739651,-0.27428,1.678677,-1.305422,-1.479511,-1.244676,0.408248,1.060756,'2'
-0.851528,-1.253137,0.472485,0.78203,-1.143159,-0.088834,-0.746452,-1.442556,0.626396,-0.0399,'2'
0.971825,1.667224,-1.017439,-0.094448,-0.843746,0.245544,0.760011,-0.728127,-0.151638,0.02523,'1'
-0.202845,-0.22921,-0.787913,0.174545,1.633771,-1.001103,-0.194624,-0.483945,-1.667244,-1.2925,'2'
1.229821,1.497198,0.093301,-1.002443,0.379103,1.319775,0.961251,1.30234,1.299827,-1.288499,'1'
-0.485154,-0.088155,-0.551365,0.682477,1.551374,1.224494,0.354372,1.175451,0.669955,-0.387024,'2'
-0.070346,0.701929,-1.536974,-0.786297,1.404114,0.023578,1.109763,-0.230771,0.234911,-0.983159,'1'
-0.506062,-0.127466,-0.312331,-0.934447,-0.37606,-0.006959,-1.096259,1.143286,0.423626,0.069523,'2'
1.785983,1.485394,0.898106,-1.274985,-1.420389,-0.109478,-1.423494,0.923824,-1.041694,0.348492,'2'
-0.605985,-0.268766,-0.738373,0.778673,1.381567,0.384072,-0.091375,1.02639,-0.249975,-1.532757,'2'
1.593266,1.559927,-0.173645,0.592056,-0.490999,0.93715,-1.193745,1.367724,1.400086,-1.155183,'2'
0.456169,1.145934,-1.121824,0.685149,-0.681942,0.695094,-1.351031,0.061003,-0.571987,-0.614156,'1'
0.600985,0.14755,0.639584,-0.781597,0.216246,1.765831,0.904077,0.724976,0.060369,-1.271089,'1'
-1.438692,-1.342189,-0.484705,0.340685,1.234455,-0.006782,1.273935,1.546298,1.693681,0.189797,'2'
1.903359,1.266366,1.275013,-0.055439,1.56159,-0.29769,-1.050706,0.619604,-0.698343,1.274077,'2'
0.412764,1.255378,-1.453185,1.310023,-1.764751,0.403177,-0.934936,0.187009,-0.090351,-0.078028,'1'
-0.620528,0.007123,-1.01782,1.190537,0.236716,1.667269,-0.251021,1.217495,1.356917,0.275063,'2'
0.490236,1.160308,-1.205559,0.684893,-0.205125,-1.410174,0.197717,-0.515124,1.0294,-1.282732,'1'
0.065701,-0.186239,0.697592,-0.319787,-1.216513,-0.464639,1.301161,-0.962616,-0.721174,-1.632605,'2'
0.111362,0.553564,-0.864644,-0.94937,-0.805891,-0.451257,-0.189701,-1.279311,0.959902,-1.301225,'1'
-0.370583,-0.895159,1.147995,-1.500739,0.637363,-0.417224,-0.975703,1.436002,-0.840558,-0.157458,'2'
-1.259919,-1.098995,-0.880032,-0.993096,-0.194199,-1.540835,-1.180608,0.965763,-1.216095,-0.178841,'1'
-0.611357,-1.005288,0.195525,-0.558968,1.310256,0.744951,0.584532,-0.848799,1.369511,-0.093586,'2'
0.141149,-0.311694,0.981302,-0.294271,-0.080556,1.649184,-0.597848,1.194527,-0.512766,-1.070873,'2'
1.313269,1.609512,-0.506546,1.676866,-0.335396,-1.426522,-1.336189,-0.693922,0.404846,0.402714,'2'
-2.009317,-1.434327,-1.69041,0.412387,-0.012312,0.234257,-0.580478,-0.62746,-1.104564,0.549878,'2'
-1.285849,-1.117085,-0.756574,1.515445,0.61779,0.838828,-1.062859,0.647552,0.789068,0.024582,'2'
1.455218,0.987038,1.377969,-0.789525,-0.072633,1.055928,-1.397801,0.493157,-0.737751,0.984128,'1'
0.698614,0.968906,-0.501834,-1.428206,0.675883,1.270066,-1.617537,0.539711,1.512027,-1.158732,'1'
-1.438003,-1.074573,-1.726462,-0.340708,-1.737,-0.164476,1.696487,0.29512,-1.240119,1.417525,'2'
0.01563,0.063274,-0.395465,1.54998,0.094315,-0.322483,-0.430784,0.003076,-0.795816,1.613364,'2'
-1.685797,-1.595659,-0.339659,0.670526,0.901792,-0.126337,0.575582,1.113306,-1.489135,-1.427005,'1'
-1.476604,-1.645955,-0.234569,-0.36169,0.358946,1.05603,-0.529118,0.537225,-1.222577,-1.57174,'1'
-1.51692,-1.038217,-1.491277,1.666026,1.550615,1.065613,-0.151033,-1.127223,0.66388,-1.148842,'2'
0.271878,1.027598,-0.927776,-1.61125,-0.539366,1.495697,0.245981,0.110866,1.011528,0.441747,'1'
1.781379,1.433883,1.144963,-1.482127,-0.215282,-1.219023,-1.097537,0.946265,-1.2202,0.331909,'2'
-1.058536,-0.470918,-1.017066,-1.172933,1.615734,-0.482738,0.877196,1.609399,-0.332377,0.162313,'2'
-0.051302,-0.424121,1.323744,-0.897761,1.245858,-1.186687,-0.895247,0.784001,-0.010465,1.424801,'2'
-0.563266,-0.147406,-1.316616,1.016339,-0.386688,-1.160688,-1.475583,0.584246,1.688148,0.212074,'2'
1.791797,1.449848,1.20885,0.535482,1.178684,-1.431856,-0.373408,-1.678046,1.215884,-0.852674,'2'
0.957744,1.239011,0.019382,-1.31123,-1.355733,-0.316581,-0.919425,1.145064,1.387727,0.000929,'1'
-0.2514,-0.543808,0.403781,0.68066,-0.054793,-1.653388,1.340336,-0.003006,0.052771,0.033535,'2'
-1.687639,-1.223908,-1.230179,1.183824,0.118359,-0.103352,-0.081173,1.354656,-1.399374,-0.646837,'2'
-1.707808,-1.30837,-1.273774,-0.731432,1.68373,1.809889,-0.726198,-1.392468,0.5241,-0.432076,'1'
-1.350059,-1.391506,-0.131393,1.483651,-0.134911,1.159629,1.686774,-0.631781,1.156638,1.38739,'2'
1.836659,1.374159,1.613936,1.415702,-0.701831,-0.009825,1.084557,1.294361,-1.471848,-0.963389,'2'
1.840295,1.462857,0.689632,0.366596,-1.729838,-1.133596,-1.154409,-0.858005,-1.685474,-0.662727,'2'
-2.016648,-1.65738,-1.143458,-1.594765,0.467634,1.560355,-1.525395,-0.686516,0.283073,-1.074755,'1'
-0.27404,-0.222524,0.086628,1.153839,-0.534975,-1.221787,0.844072,-1.137636,-1.59702,-0.993019,'2'
-0.980333,-0.132497,-1.692001,1.461783,-1.575512,-0.013492,-0.705599,-0.39479,0.244936,-0.103555,'2'
-1.580788,-1.690236,-0.515917,-0.661692,-1.307262,-0.510695,0.036525,-1.450305,-0.567323,-0.819692,'1'
1.259085,1.285092,-0.065395,-0.94858,-0.50302,-1.698771,-1.134713,0.035747,-1.137956,0.895621,'1'
-0.139683,-0.39955,1.066133,-0.717876,-1.400625,-0.446248,1.173246,-0.985109,0.368485,1.607503,'2'
-1.295361,-0.97954,-1.07446,-0.601939,0.918906,-0.842845,-0.105484,-0.743709,1.302092,-1.685288,'2'
0.020668,0.458345,-0.497167,-0.768754,-0.182192,1.490463,-1.268799,-1.177568,0.102675,1.090924,'1'
0.228372,-0.49778,1.317223,-1.163569,-1.006148,1.157052,0.011181,1.598871,1.387763,-1.110927,'2'
1.280448,1.488347,-0.222183,1.087038,-0.097659,-1.218814,0.834665,1.004888,-0.624494,-0.288935,'2'
1.021775,1.6451,-0.288759,0.686679,1.147064,-1.538863,-1.299989,-1.302449,0.245294,-0.331519,'2'
-0.152905,0.41459,-0.84362,1.475107,-0.11573,0.659275,-0.577633,1.059871,0.058232,-0.284362,'2'
-1.009025,-1.840156,1.378935,0.775021,0.947348,-1.529604,0.069397,0.175945,1.64859,-0.930177,'2'
-0.650866,-1.483632,1.025608,-1.67187,0.585956,0.855734,-0.093602,-1.718177,0.024088,-1.671475,'1'
0.177851,-0.398065,0.849085,0.381559,0.131286,1.268929,1.205334,1.328762,0.361018,1.598951,'2'
-0.455747,0.260381,-0.8274,-0.244161,1.193179,-0.757619,1.039581,-1.114711,-0.925924,1.414485,'2'
-0.626148,-0.275021,-1.101158,-1.579326,1.648776,0.947475,-0.235505,0.439643,0.782136,-1.508015,'2'
0.711866,0.956672,-0.664463,-0.330826,-0.578989,-0.711779,0.810178,-0.215816,-0.133725,-1.392371,'1'
-0.321475,0.145079,-1.608386,-0.586386,-1.775415,-1.154453,-0.199772,-0.255533,0.035892,-0.340706,'2'
1.114528,0.976112,0.755838,1.542328,-0.635254,1.699069,0.104781,-1.139275,1.714409,-0.779366,'1'
2.020529,1.5299,0.881312,-1.546426,-1.544944,0.186262,-1.402656,-1.699909,-1.274718,1.03416,'1'
1.026214,0.570561,0.53445,0.193277,0.085193,-1.127134,-1.689349,0.613786,0.341727,-0.487933,'1'
0.384481,1.146874,-1.284081,-1.158129,-1.62117,1.326539,0.069427,-0.65065,1.249328,0.69338,'1'
0.328295,0.541074,-0.412351,0.5576,0.270495,-1.422044,-1.242962,1.24583,-0.54542,0.071225,'1'
0.944621,1.386227,-0.479855,1.515768,-0.135751,-0.603717,-1.421209,-0.967495,-1.083551,-0.991934,'1'
-0.811464,-0.38072,-0.625613,-0.058943,-0.759551,-1.035957,0.039361,-1.600413,-0.805178,0.008927,'2'
0.225191,0.98863,-1.648245,-1.750995,1.696708,0.232329,-0.733816,1.554607,1.550533,-0.571213,'1'
-0.28293,-0.129717,-0.334514,-0.883223,-0.920177,0.623044,1.503302,1.062255,-1.02369,1.695248,'2'
-1.86476,-1.277977,-1.095738,-1.520066,0.84774,-0.203715,0.774077,0.235246,0.497434,0.162267,'1'
0.521714,1.139709,-0.887171,-0.792655,-0.847639,-1.434974,-1.087738,1.067752,0.230829,1.600622,'1'
1.659609,1.574202,0.036135,-1.744277,0.36096,0.798042,0.488289,-1.166018,0.711689,-1.414197,'2'
0.977223,1.614723,-0.868124,-0.140407,0.442405,0.479069,1.474043,0.858612,0.185117,1.002628,'2'
0.520754,-0.359307,1.708946,0.172453,1.146716,-1.304733,-0.713558,1.548053,-0.817959,0.196338,'2'
-0.388072,-0.790714,0.112762,0.438883,-0.047775,1.426015,1.734973,-0.509477,1.22326,-0.749375,'2'
-0.971684,-1.744936,1.182796,1.275945,0.253977,0.348261,1.233646,-1.542018,0.788935,-1.328285,'2'
0.135187,-0.495806,0.98359,-0.381219,-0.539289,-1.072442,1.412598,-0.060077,-0.428655,1.484788,'2'
1.182929,1.62105,-1.014808,0.533831,1.146008,-1.166193,-0.09239,1.544515,0.560608,0.566813,'2'
-1.350079,-0.784209,-1.616453,0.832977,0.826902,-1.04612,0.764155,0.977037,0.5527,0.984218,'2'
1.095069,0.741354,0.698068,-1.067629,-1.32876,0.934514,0.372554,1.215157,0.695942,-1.548075,'1'
0.023065,-0.701792,0.739435,0.321062,-0.837994,-0.394217,0.231213,-0.874368,-0.048406,-0.143273,'2'
-1.62971,-1.578084,-0.437856,-1.487339,1.368339,1.7293,-0.244385,1.264785,-0.239892,0.022696,'1'
-0.522368,-0.253675,-0.448154,0.465241,0.325092,-0.402173,1.721358,-1.522365,-0.879861,1.0783,'2'
-0.988076,-0.489491,-1.50299,1.507703,0.769261,-0.397632,0.18765,0.343575,0.315047,-0.572684,'2'
-1.489097,-0.855656,-1.377896,-0.887006,-1.355929,1.331346,-0.764801,0.077313,0.937388,0.417929,'2'
-0.693847,-0.617941,-0.245778,-0.412659,1.53748,0.655825,0.287431,-0.235562,-1.661898,0.699979,'2'
-0.168578,-0.360155,0.260909,-1.478943,-0.165153,0.216709,-0.967804,1.549497,0.141494,1.293516,'2'
-1.169863,-0.610471,-1.371566,-1.592525,-0.879616,-1.45796,1.483656,1.44161,-1.625686,0.153004,'2'
-0.243799,-0.27129,0.170451,-0.860452,-0.449587,0.559217,0.210413,0.418838,-0.484193,1.576699,'2'
-0.822243,-0.747197,-0.631365,-1.740356,0.76646,0.562185,-0.042478,-1.511684,-1.56698,0.260055,'2'
1.045925,0.749511,1.061002,-0.253049,1.503777,0.961687,1.181788,0.45496,-1.130825,0.961426,'1'
0.367582,0.809789,-0.93142,0.193087,0.828404,0.923115,0.553264,-0.505583,-0.233188,-1.247922,'1'
-0.489385,0.45186,-1.655949,-0.945598,0.455174,-1.621024,0.373753,-1.387564,-1.112111,-0.998398,'2'
2.115556,1.483755,1.728479,1.544799,1.228849,0.391287,0.392957,0.968537,-1.339487,-1.730274,'2'
0.383714,0.368283,-0.05744,0.290486,1.2234,1.796679,-1.245825,0.89382,-0.51937,1.606044,'1'
0.583545,0.387015,0.745992,-0.731418,1.451549,1.327076,-0.364997,-1.345684,1.081582,1.192414,'1'
-0.787236,-1.610555,1.465204,-0.370132,0.879594,-0.398014,0.523453,0.518462,0.544922,1.395882,'2'
-0.050005,-0.035861,-0.297014,1.68602,-0.43237,1.304861,1.26286,-0.190138,-1.065015,-1.028566,'2'
0.205947,0.102943,1.071555,-1.474313,0.864512,-1.443361,0.177452,0.59399,0.980859,0.84626,'1'
0.570608,0.364457,0.533767,1.688134,-0.8045,-0.315046,-1.688357,-0.669231,-0.302604,1.62745,'1'
-1.642423,-1.401905,-0.941656,0.118121,-0.759272,-0.090451,-0.152505,-1.376991,1.534445,0.090367,'1'
-1.527215,-1.788082,0.515502,-0.470551,-0.624908,-1.552806,1.58591,1.599872,-0.104917,-1.060753,'1'
0.521212,1.25641,-1.204921,0.038053,0.83015,1.648874,-0.562507,0.616937,-0.550938,0.945971,'1'
1.430821,1.649773,0.031972,-1.291641,-1.444922,0.703412,1.275367,1.058771,0.204195,-0.618278,'1'
1.69318,1.626836,0.667264,-0.358195,-1.765786,0.986829,-0.474993,-0.695532,0.690991,-0.217425,'2'
0.058322,-0.570751,1.174755,-1.366008,1.602216,1.064942,-1.685539,1.406838,-0.074927,-0.716901,'2'
0.804523,0.356916,1.037559,-0.588334,1.147718,0.966732,-0.91661,1.325044,1.703447,0.72922,'1'
-0.842793,-0.422474,-0.743229,1.651438,-0.083447,-0.799239,-0.423849,0.785722,-0.292853,-0.639855,'2'
-0.970729,-1.775421,1.686137,-1.25577,1.133982,-0.263066,-1.065653,-1.229706,-0.008352,0.846992,'1'
-0.60338,-0.909592,0.220091,-0.208104,0.108555,-0.695244,1.394007,-0.854691,1.523058,-0.766014,'2'
-0.788071,-0.884646,0.047148,-0.204413,1.637875,1.462583,0.69396,1.01258,0.976237,-0.727602,'2'
0.094614,-0.188716,0.753895,-0.92097,-0.695772,1.056594,0.162629,1.126112,1.233317,-0.131399,'2'
1.354628,0.419567,1.711282,-0.861194,1.034921,0.960087,0.247719,0.217623,0.574081,-1.35389,'1'
1.257003,1.411378,-0.190203,-0.673798,-1.742879,-0.45894,0.064381,1.108414,0.156744,-0.428527,'1'
0.278121,0.834385,-1.49176,1.067446,-0.298878,0.255778,1.604151,0.63895,-0.034111,1.097035,'1'
-0.696072,-1.067581,0.631494,0.25246,0.878862,-1.490184,-0.845917,1.061158,0.634916,1.468234,'2'
1.330762,1.640496,-0.425809,-0.224722,-1.68975,0.734958,-1.616649,-0.689562,-0.210037,1.349999,'2'
-0.752406,-0.398234,-1.557305,1.628835,-0.669314,-1.644344,-0.995998,-0.144198,-1.310887,0.10077,'2'
1.309744,1.238951,0.422231,0.751238,-1.237292,-1.204245,-0.251077,-1.331549,-0.043503,-0.384985,'1'
0.568783,0.723686,-0.110183,-0.150298,-0.126732,-0.631148,0.310728,-0.043672,-1.126082,-1.044307,'1'
-0.617397,-1.150248,0.762452,0.150781,-1.233521,1.181431,1.019725,-0.48755,-0.85262,1.222019,'2'
0.308164,0.287551,0.190641,0.747475,1.193304,-0.641877,0.58157,0.272452,1.079184,1.408638,'1'
-0.495313,0.387715,-1.358709,-1.46658,0.314526,0.258706,-0.616271,0.597971,0.579364,1.067347,'2'
-0.515911,-1.101518,0.83115,0.579287,1.133841,-1.51447,-0.878973,1.32702,-1.275447,0.335425,'2'
0.203676,0.179648,-0.43361,-0.524097,-0.527473,-1.636932,-0.983862,-1.265157,0.061972,0.71761,'1'
-0.044666,-0.058771,-0.49053,-1.182251,-0.248973,-1.244773,-1.31825,-1.633167,-1.25197,0.604327,'1'
1.511047,1.666212,-0.626435,-1.663367,0.159995,-0.020626,1.372419,-0.361727,0.066785,-1.652718,'2'
-0.284055,-1.178616,1.646193,-1.458901,-0.832168,0.192867,0.827035,0.764193,1.198114,0.446073,'2'
-0.296401,0.071467,-0.69884,1.0006,0.551291,1.358056,-0.986236,0.254503,-0.947558,1.073718,'2'
2.165084,1.521913,1.44078,-1.739525,0.808384,-1.258368,0.639298,1.081583,1.626216,-1.174215,'2'
0.608866,-0.3146,1.725593,0.928992,-1.413447,-0.804191,-0.446844,0.09378,-0.551875,0.535998,'2'
-0.065002,0.41874,-0.791348,-1.32597,-0.419457,0.127278,-1.202183,-1.06467,1.632353,1.503342,'1'
2.277821,1.647206,1.433061,-0.003792,-1.118086,-1.618127,0.449783,0.393325,0.218049,-0.45465,'2'
0.566816,0.66116,0.501826,0.782542,1.306483,-0.491387,0.145646,-0.380908,0.300433,-0.997341,'1'
-0.028777,-0.353196,0.626078,-0.810421,1.396974,-0.789792,-1.613017,0.789776,1.36819,-1.313894,'2'
-1.406235,-1.236325,-0.80822,1.515862,-1.550774,0.356203,0.477256,1.158493,0.663417,0.844653,'2'
0.55705,0.849641,-0.562245,0.89017,0.932694,0.97284,-0.861123,0.930953,1.692933,1.684949,'1'
1.188721,1.35422,-0.371833,1.301224,0.199607,1.075505,-0.05125,-1.228623,1.017475,-0.445049,'2'
1.623383,1.209326,1.578516,1.090251,0.027172,0.114477,0.699086,1.310277,-1.335958,0.53898,'2'
0.763591,0.389101,1.23098,1.303876,0.256598,0.893008,-1.548083,0.96044,1.155234,-0.632424,'1'
0.064099,0.597202,-1.232243,0.852395,0.577571,0.38221,-0.056929,0.983834,-0.451852,-0.947405,'1'
-1.170554,-1.214912,0.012168,-0.039549,-0.734669,-0.399388,-0.506127,-1.566329,-0.054419,-0.954073,'2'
-1.652411,-1.605001,-1.035727,1.657766,-0.672296,-0.285435,-1.091371,0.216464,1.121864,-0.332799,'2'
-0.727456,-0.301516,-1.429623,0.418585,-0.468164,0.464406,-1.320415,0.110534,-1.113216,-1.002521,'2'
-0.103488,-0.26582,0.506779,1.049971,1.411534,-1.652289,-0.511595,-0.533632,0.373096,1.557477,'2'
0.548963,0.997647,-0.941134,0.032627,0.084277,0.023814,-1.173375,-1.142463,0.630058,0.762301,'1'
1.233032,1.163938,0.160828,-1.587255,-1.351063,1.498547,-0.770238,-0.867147,-0.05179,-1.669411,'1'
0.425353,0.380419,0.394326,-1.286609,1.564561,1.31413,-0.665834,-0.118529,1.325766,-1.742393,'1'
1.302485,0.68442,1.48383,-1.604332,-1.375028,-0.098735,-0.385196,0.638984,-0.034204,0.090007,'1'
1.227046,1.191696,-0.434156,0.080776,0.781884,0.593161,-1.696614,-0.68804,0.143217,0.890296,'1'
1.33621,1.37359,0.026913,0.087953,1.168097,0.218456,0.980649,1.271232,-1.705554,-1.141954,'2'
1.418794,0.73919,1.58972,-0.719285,-1.528206,1.382886,0.149929,0.086401,1.678783,0.818691,'1'
-0.91682,-1.795703,1.127385,-0.851397,-1.406224,-0.329953,-0.479562,1.185301,-1.252665,-0.420683,'1'
-1.424947,-1.383249,-0.500921,-0.160739,-0.487078,-1.231049,0.984774,0.893269,-0.119804,-1.25343,'1'
0.838589,0.786211,0.242394,1.038239,-1.436309,0.965053,-0.304713,-0.265821,-1.17243,1.599487,'1'
1.328063,1.391071,0.467571,0.948226,0.320441,1.72266,1.044268,-0.487456,1.327542,0.550374,'2'
0.714893,0.227553,1.224326,0.030156,-1.549899,1.460318,-0.263314,1.257577,-1.508908,-0.332599,'1'
-1.422008,-0.809007,-1.159319,-1.686177,1.38985,0.296097,0.898422,0.513197,-0.858811,0.17058,'2'
-0.720287,0.108934,-1.377215,0.993021,0.462828,-0.438384,-0.493053,-1.651883,0.800845,-1.053433,'2'
0.421281,1.00835,-0.980959,0.94596,0.849618,1.805828,0.430385,1.595881,1.635942,0.696431,'1'
-1.484353,-1.451802,-0.571949,1.692309,-1.290043,0.406643,0.457732,0.998649,-0.82454,0.775636,'2'
1.766091,1.616061,0.40357,-1.070993,-0.977588,-0.111429,0.195704,1.276,-1.692797,-0.194489,'2'
-0.27916,-0.3117,-0.146494,-1.443157,0.103645,-1.382697,1.561155,-1.405416,-1.168032,-0.0804,'2'
0.401817,1.274251,-1.467514,-0.219686,-0.550052,-0.892897,0.825347,0.998312,-1.411085,0.069853,'1'
-0.659042,-0.457729,-0.435704,0.397682,-0.487213,0.792711,1.684998,-0.601852,0.720552,-0.920008,'2'
-0.330975,-0.454518,0.079033,0.093502,0.086318,-0.177596,0.889169,-1.443827,-0.161496,-0.442562,'2'
-0.447647,-0.741642,1.5453,0.295164,0.535947,0.932929,-0.30667,0.269019,-0.057049,-0.053332,'2'
-0.105488,0.378784,-0.857695,-0.53724,-0.709658,-0.986151,0.647885,1.037274,1.729029,-0.022222,'1'
0.403674,1.369001,-1.646101,-0.655668,0.343176,-0.779914,-0.911782,-0.057642,1.111483,-1.010499,'1'
-0.336053,-0.742795,0.759721,-1.23787,-0.73582,-0.503585,0.212222,0.048347,-0.082834,0.06351,'2'
0.718654,1.648348,-1.729461,-1.073226,1.243525,0.689005,-0.974849,-1.326816,0.977007,0.57294,'1'
0.456227,-0.143078,0.901319,0.448351,-1.771833,0.111072,0.396518,-0.144433,-1.398395,-1.702437,'2'
-0.686489,-0.338693,-1.014253,0.867003,-0.545918,1.753118,0.735393,-0.480207,0.855388,1.519483,'2'
1.615545,1.405,0.667819,-1.187273,0.182453,-0.705837,1.55813,-0.469655,1.169646,-0.052286,'2'
1.21016,1.445613,-0.531202,0.502487,0.728113,-1.169851,-0.527105,1.615448,-0.006852,-0.098008,'2'
-1.767887,-1.180771,-1.484833,-0.262075,-1.345365,1.117906,-1.032367,-1.434642,0.942077,-1.419073,'1'
-0.288398,0.552923,-1.674843,0.994186,1.223537,-1.673714,0.478741,1.560638,-1.419122,0.346824,'2'
0.476111,0.810901,-0.116687,0.942357,0.973679,0.78755,-1.037876,-0.534459,-0.649941,-0.885042,'1'
0.922634,1.350264,-1.384319,1.415347,-0.504872,1.398531,0.534182,0.706086,1.318003,0.646522,'2'
0.905943,0.594469,0.778488,0.37981,-1.180645,0.899829,-0.918697,1.188599,-0.658351,-1.55297,'1'
-0.310236,-0.41915,0.079498,-1.441028,-0.090653,-1.167892,-0.59124,1.45127,-0.199506,-1.366192,'2'
-1.109939,-0.945261,-0.439115,-0.704618,-0.990355,0.459127,-0.470201,-0.225258,-0.229343,1.179653,'2'
0.681071,1.07314,-0.015852,-0.705272,0.276237,-1.504745,-1.135743,0.967707,1.168159,-0.534471,'1'
0.633387,0.446125,0.286335,-1.715893,0.80338,-1.620078,-1.619622,0.875557,-1.612389,0.833995,'1'
1.025791,0.541804,1.119439,0.242094,0.651871,0.796132,0.751055,0.790747,1.486662,-1.477319,'1'
-0.513152,-1.464871,1.650012,-1.080992,-1.40766,1.700219,-0.9297,-0.180569,0.555455,-0.647477,'1'
0.578976,1.171159,-1.1808,-0.496315,-1.65722,-0.990245,-0.050643,-0.997149,0.164664,1.331752,'1'
-0.798985,-1.536925,1.144984,1.582517,-1.734119,1.629295,-0.336481,0.5578,-0.831141,-0.214509,'2'
0.329346,-0.0604,-0.469366,1.065382,-0.67256,1.409862,1.694045,-0.361565,-1.444817,-1.692217,'2'
-0.060162,0.689665,-1.538474,0.056219,-0.978391,1.432997,-0.758361,-1.202256,-1.265476,0.337815,'1'
-0.139247,1.011217,-1.706555,-1.02791,-1.304571,0.293388,0.862366,0.097877,-0.059413,0.964336,'1'
-0.952258,-0.62717,-1.226245,-0.44015,0.426834,-1.410007,-0.105349,0.935267,0.892111,0.984185,'2'
0.705067,0.4117,0.895661,0.296986,1.335413,0.620357,0.204394,1.316604,-1.701051,0.344056,'1'
-1.246907,-1.767879,1.088719,-0.584602,0.488599,-1.673973,0.061947,1.37159,1.672005,-0.038237,'1'
1.07436,1.187476,0.256568,-1.465353,-0.895354,0.539174,0.203391,-1.501017,-1.018278,0.34612,'1'
-0.803999,-1.604808,1.545261,0.900043,-1.338513,0.061359,0.343522,-0.630996,-0.155551,-0.173742,'2'
2.050717,1.537531,1.188083,0.59659,1.181979,-0.624021,-1.558312,1.506968,-1.544184,0.284673,'2'
1.364696,1.059512,0.503146,-1.631662,1.189925,-1.583811,-1.585931,-0.96382,-0.890612,-0.459759,'1'
-1.3931,-1.677737,0.007111,-0.699424,-1.667804,-0.278724,1.041363,1.37672,0.053071,0.557717,'1'
0.509461,0.641318,0.102107,-1.660037,0.694909,-0.750354,0.211,-0.845017,1.634474,-0.192802,'1'
-0.109497,0.151683,0.444364,-0.069841,-0.111299,-1.19051,-0.827814,-1.310264,1.46799,1.626853,'1'
-0.684256,-1.622415,1.615547,1.026645,-0.774394,-0.618384,-1.500022,-0.878023,0.830605,0.910887,'2'
1.502392,1.10998,0.971021,1.189588,0.071579,0.135276,1.3127,1.272947,0.847771,1.406016,'2'
0.113272,0.932426,-1.186417,0.255768,-1.151739,-1.497447,-0.216452,1.236954,-0.079713,-0.064867,'1'
-0.04286,0.480474,-0.667542,1.040243,1.468986,-0.96167,-0.212316,-0.641503,0.918087,-0.406435,'2'
-0.334398,-0.993846,1.143679,0.842094,-0.919887,-1.05379,-0.800146,0.217935,-0.000893,0.640932,'2'
1.215484,1.616349,-0.377783,-1.154144,-0.957833,0.279777,-0.810971,-1.080098,0.046348,1.105232,'1'
-0.365753,0.012463,-0.834695,-0.668675,0.512207,-0.781057,-0.279233,-0.608957,-1.547549,-0.238109,'2'
-0.716268,-1.192005,0.648008,-0.961933,-0.488744,-0.042464,0.057344,1.259618,1.628416,0.690143,'2'
1.106081,1.585054,-0.863677,1.403311,1.356369,0.0437,1.565322,-0.484919,-0.441049,-1.373981,'2'
-0.18561,-0.273033,0.401639,-0.352804,-1.412678,-0.030245,0.988145,0.462058,0.137232,-1.354235,'2'
1.758672,1.50206,1.276923,-1.229588,0.676103,1.447033,-1.169542,0.37219,-1.194635,-0.346629,'2'
0.167402,0.137173,0.259346,-1.172527,-0.734056,-0.741063,-1.168461,1.43529,1.260283,-1.053879,'1'
-0.544792,-0.154217,-0.810012,-0.849941,-0.464697,-1.220747,0.672247,-1.068536,-1.547749,1.394508,'2'
-0.289893,0.48277,-1.628977,0.415262,1.398831,1.062581,-0.203681,-1.125839,-1.571227,-0.992206,'2'
1.017931,0.667616,1.318338,1.361978,0.983714,-0.367736,-0.22203,-0.99567,-0.785738,-0.499167,'1'
