@relation aux
@attribute oz1 numeric
@attribute oz2 numeric
@attribute oz3 numeric
@attribute oz4 numeric
@attribute oz5 numeric
@attribute class {'1','2'}
@data
-1.342997,0.606445,0.469806,-0.365987,0.5651,'1'
0.472897,1.014829,0.264212,-1.678332,0.388308,'1'
0.322237,-0.531015,-1.127711,-1.049883,1.746974,'2'
-0.521254,-0.856842,-0.13607,1.132372,-1.149039,'1'
-0.951263,0.009045,1.48746,1.107907,1.506742,'2'
1.705499,-0.701133,-1.476046,1.153495,-0.01574,'2'
0.662555,0.336184,-0.336873,-1.453232,0.043399,'1'
0.654558,-0.629769,0.362304,-1.518642,-1.020054,'1'
0.3749,0.64071,-0.737107,-1.577106,0.568125,'1'
-1.634455,-1.639431,0.745836,1.031239,-0.374707,'1'
-0.430109,-0.3986,0.86048,0.630678,-0.490382,'2'
0.706304,0.909425,-0.574896,1.583539,-0.889548,'2'
1.334644,-1.529437,0.7613,0.237527,0.292872,'1'
1.431353,1.550866,-0.298797,0.835226,-1.348279,'1'
0.597978,0.102367,0.38069,-0.663624,-1.377115,'1'
-0.302893,-1.054279,0.145025,1.654108,-1.088997,'2'
0.690022,1.666202,-0.938437,-0.176211,-0.451829,'2'
-0.253003,0.961585,1.134289,-0.175378,0.31634,'2'
-1.73592,-0.22889,-1.032362,-0.592114,-0.068373,'1'
0.575813,0.628563,1.483478,0.332727,0.070428,'2'
-0.137816,0.637122,-0.44038,-0.495448,0.880973,'2'
0.482402,-1.558607,1.134787,1.530423,0.798266,'2'
0.70749,-1.607577,-0.347782,-1.312876,0.219843,'1'
-0.714461,-0.756798,-1.397679,1.222883,1.462476,'2'
-1.453319,-1.337305,1.088767,0.429543,0.344723,'1'
-0.324236,-0.256886,1.263777,0.126498,-0.592573,'2'
1.694916,-0.443364,0.846564,1.040131,0.697566,'2'
-0.373725,-1.044155,0.143302,-0.227422,-0.58765,'1'
-0.936059,-1.03549,-1.085025,-0.353961,0.469901,'1'
1.517368,0.218136,-0.261498,-1.606622,-0.999736,'1'
1.034428,-0.934883,1.375312,-0.087682,-1.407782,'1'
-0.198893,-0.75754,-0.241138,1.139111,0.174247,'2'
1.171279,-0.88329,-0.844064,1.069388,0.663642,'2'
1.660618,-0.494851,-0.772481,0.219941,-0.845902,'2'
1.253139,1.70413,0.875897,-1.567311,0.099358,'1'
-0.282248,1.105676,1.254336,-0.534838,1.688352,'2'
-1.581716,-1.43857,0.123733,-1.398214,-1.442645,'1'
1.691494,1.619906,0.821398,0.001544,-1.221852,'1'
-1.218665,1.172251,0.578055,1.209583,-0.339749,'2'
0.140694,-1.011257,-1.429444,1.429238,1.47623,'2'
-0.174164,-0.578397,1.643065,0.226491,1.162016,'2'
-1.703928,-1.63675,0.445652,0.819341,-1.453438,'1'
-1.441008,-1.345127,-1.390561,1.214872,1.058537,'2'
0.331847,-0.429,-0.946654,0.468044,-0.104843,'2'
-0.058234,-0.569027,1.355556,0.612387,0.752727,'2'
0.147612,0.290868,-1.28263,-0.793145,1.485784,'2'
-0.838634,-1.576226,0.569171,-1.269272,0.077304,'1'
0.265567,0.416566,-0.824389,-1.672916,0.276153,'2'
-0.68314,-1.385965,-1.171736,-0.624079,-1.115213,'1'
-0.885014,0.08593,1.715504,1.213008,-0.99124,'2'
0.271469,-0.096133,-0.447726,-1.052127,0.089083,'1'
-0.627841,-1.439983,-0.444015,1.431613,-1.063719,'1'
-1.373488,-1.403894,0.932082,-0.010508,-1.118671,'1'
-1.102652,1.141534,-1.399108,-1.621536,0.540059,'1'
0.472333,1.567529,-1.451771,-0.245379,0.248599,'2'
-0.436464,-0.834538,0.160134,-1.513244,1.063987,'1'
1.527172,1.048922,-1.273265,0.395104,0.667266,'2'
-1.214533,1.566096,-0.189767,1.641952,1.748229,'2'
0.897647,1.430086,-0.342063,-1.127159,-0.837692,'1'
-0.956511,0.154188,-1.392967,-1.520375,-0.23388,'1'
0.287687,1.712558,1.077168,1.456444,1.186624,'2'
-0.949888,-1.173566,0.617073,0.037214,0.046166,'1'
-0.29487,1.101252,1.232736,1.536679,0.603423,'2'
-0.627167,1.022019,-0.007402,0.098107,-1.300527,'1'
-0.29098,-0.063893,0.960682,-0.149845,-1.28641,'1'
0.881751,0.071284,1.212157,-0.487194,-0.203388,'2'
-1.245353,1.713846,-1.653879,0.330191,0.596079,'2'
0.124573,0.48699,-0.958461,-1.004996,-1.558655,'1'
0.663888,0.537579,-1.201468,-1.529112,1.666653,'2'
-1.03717,0.880264,-1.085227,-1.085393,1.67064,'2'
-0.633743,-0.522551,-1.443235,0.287476,0.089124,'2'
0.4456,0.013841,-0.774087,-0.766864,-0.468439,'2'
0.667705,1.576247,0.522316,-0.914106,-1.424023,'1'
1.139834,-0.96648,-0.099978,1.026837,0.459221,'2'
1.739456,0.387207,-0.993425,0.257293,-1.566517,'2'
0.28265,1.599194,-0.139649,-1.221189,0.625887,'2'
-0.953399,-0.290162,-0.688582,1.267781,0.898317,'2'
-1.553509,1.250306,-0.903123,-1.357892,0.197738,'1'
0.101027,0.892909,1.715161,-0.725603,1.662457,'2'
0.400501,1.567126,-0.475339,0.620693,0.046483,'2'
1.425344,-1.243323,-1.052529,-1.675877,-1.443328,'1'
-0.405848,1.158925,-1.395079,1.116048,-0.307763,'2'
-1.401104,-1.585768,-1.32763,1.243737,1.566313,'2'
-1.348329,0.64253,-0.108593,0.702012,0.827563,'2'
0.509516,-1.032255,0.911219,-1.25879,-0.469141,'1'
1.711545,0.022033,1.326022,-0.056651,-0.134758,'2'
-0.082703,-0.847796,-0.946519,0.329006,1.132398,'2'
-0.250213,-0.837907,-0.836045,0.377107,1.329108,'1'
0.776458,-0.178936,-0.309032,1.690183,-0.343822,'2'
1.726594,0.092008,-0.320433,-0.493954,1.765149,'2'
-0.192442,1.289878,-0.999967,0.554275,0.486733,'2'
1.559571,1.271776,0.915506,-0.278951,0.236458,'2'
0.374367,-0.95165,0.381514,0.237,0.458295,'2'
-1.105443,-1.502358,-1.422683,0.900713,-0.368873,'2'
-1.179456,-0.823827,0.771989,-0.767347,0.357002,'1'
-0.271278,0.953539,-1.56111,0.049366,-0.977748,'2'
-0.491708,0.227423,-0.728477,-1.392934,-0.011139,'1'
-0.243857,-1.185487,0.195377,0.252182,0.885283,'1'
1.008225,1.631985,1.375528,-0.366767,-0.979959,'2'
-0.043788,-0.20974,0.920742,-0.488665,0.923796,'2'
-1.738519,-1.306554,-1.549802,-0.741098,1.329383,'1'
-1.587635,-1.110537,-0.060848,0.211081,0.479545,'1'
1.329133,0.793397,0.861331,0.802553,1.620728,'2'
-0.669342,-1.330633,-0.448094,0.149062,1.187706,'1'
1.120948,0.406613,-0.226845,0.595225,-1.149139,'2'
-0.680102,-0.154597,-0.756235,0.852704,0.917037,'2'
-0.281715,-0.378558,-0.085216,1.55053,-1.430142,'2'
1.126883,0.881196,0.409969,0.560015,-1.429122,'2'
-1.582754,1.20761,-1.112697,-0.470684,-1.346664,'1'
-0.150857,-1.405461,1.65893,-0.896727,1.148304,'1'
0.680281,-0.337163,-0.751803,0.833212,-0.7195,'2'
1.64638,-1.475229,-1.278493,-1.085925,0.068292,'1'
-1.46467,0.968788,-1.538016,0.820792,-0.357852,'2'
0.10337,-1.599323,-1.485248,-1.27652,0.28981,'1'
-0.40223,0.189105,0.9577,0.806631,0.232516,'2'
1.619504,0.0828,-1.306715,0.998997,1.393157,'2'
-1.676825,1.18827,0.898205,-1.223227,0.371633,'1'
-1.723037,1.36466,-0.980216,1.714511,-0.413099,'1'
0.088467,1.438047,0.801946,-1.348213,-0.436815,'1'
-1.190426,1.306294,-0.964912,0.699784,-0.513851,'2'
